,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Name,ICAO code,Source state,Destination state
18991,UA,5209,FLL,3533,IAH,3550,,0.0,319,Airbus A319,A319,FL,TX
18992,UA,5209,FLL,3533,IAH,3550,,0.0,320,Airbus A320,A320,FL,TX
18993,UA,5209,FLL,3533,IAH,3550,,0.0,73G,Boeing 737-700,B737,FL,TX
18994,UA,5209,FLL,3533,IAH,3550,,0.0,738,Boeing 737-800,B738,FL,TX
18995,UA,5209,FLL,3533,IAH,3550,,0.0,739,Boeing 737-900,B739,FL,TX
18998,NK,4687,LAS,3877,IAH,3550,,0.0,319,Airbus A319,A319,NV,TX
18999,UA,5209,LAS,3877,IAH,3550,,0.0,319,Airbus A319,A319,NV,TX
19000,UA,5209,LAS,3877,IAH,3550,,0.0,320,Airbus A320,A320,NV,TX
19001,UA,5209,LAS,3877,IAH,3550,,0.0,73G,Boeing 737-700,B737,NV,TX
19002,UA,5209,LAS,3877,IAH,3550,,0.0,738,Boeing 737-800,B738,NV,TX
19003,UA,5209,LAS,3877,IAH,3550,,0.0,739,Boeing 737-900,B739,NV,TX
19006,UA,5209,MIA,3576,IAH,3550,,0.0,319,Airbus A319,A319,FL,TX
19007,UA,5209,MIA,3576,IAH,3550,,0.0,73G,Boeing 737-700,B737,FL,TX
19008,AA,24,MIA,3576,IAH,3550,,0.0,738,Boeing 737-800,B738,FL,TX
19009,UA,5209,MIA,3576,IAH,3550,,0.0,738,Boeing 737-800,B738,FL,TX
19010,US,5265,MIA,3576,IAH,3550,,0.0,738,Boeing 737-800,B738,FL,TX
19011,UA,5209,MIA,3576,IAH,3550,,0.0,739,Boeing 737-900,B739,FL,TX
19016,UA,5209,SEA,3577,IAH,3550,,0.0,319,Airbus A319,A319,WA,TX
19017,CM,1889,SEA,3577,IAH,3550,Y,0.0,320,Airbus A320,A320,WA,TX
19018,UA,5209,SEA,3577,IAH,3550,,0.0,320,Airbus A320,A320,WA,TX
19019,UA,5209,SEA,3577,IAH,3550,,0.0,738,Boeing 737-800,B738,WA,TX
19020,UA,5209,SEA,3577,IAH,3550,,0.0,752,Boeing 757-200,B752,WA,TX
19021,UA,5209,SEA,3577,IAH,3550,,0.0,739,Boeing 737-900,B739,WA,TX
19022,AS,439,SEA,3577,IAH,3550,,0.0,73J,,,WA,TX
19023,DL,2009,SEA,3577,IAH,3550,Y,0.0,73J,,,WA,TX
19027,UA,5209,SNA,3867,IAH,3550,,0.0,320,Airbus A320,A320,CA,TX
19028,UA,5209,SNA,3867,IAH,3550,,0.0,73G,Boeing 737-700,B737,CA,TX
19029,UA,5209,SNA,3867,IAH,3550,,0.0,738,Boeing 737-800,B738,CA,TX
19030,UA,5209,SNA,3867,IAH,3550,,0.0,752,Boeing 757-200,B752,CA,TX
19039,UA,5209,SJU,2890,IAH,3550,,0.0,738,Boeing 737-800,B738,PR,TX
19046,UA,5209,ACY,3524,IAH,3550,Y,0.0,ERJ,,,NJ,TX
19063,UA,5209,HNL,3728,IAH,3550,,0.0,764,Boeing 767-400,B764,HI,TX
19065,LW,3865,VCT,5775,IAH,3550,Y,0.0,PA2,Piper PA-31 Navajo,PA31,TX,TX
19066,UA,5209,LBB,3829,IAH,3550,Y,0.0,ERJ,,,TX,TX
19067,UA,5209,LCH,3513,IAH,3550,Y,0.0,ERJ,,,LA,TX
19069,UA,5209,HOB,3749,IAH,3550,Y,0.0,ERJ,,,NM,TX
30750,AF,137,ATL,3682,JFK,3797,Y,0.0,319,Airbus A319,A319,GA,NY
30751,AM,321,ATL,3682,JFK,3797,Y,0.0,319,Airbus A319,A319,GA,NY
30752,AZ,596,ATL,3682,JFK,3797,Y,0.0,319,Airbus A319,A319,GA,NY
30753,DL,2009,ATL,3682,JFK,3797,,0.0,319,Airbus A319,A319,GA,NY
30754,KL,3090,ATL,3682,JFK,3797,Y,0.0,319,Airbus A319,A319,GA,NY
30755,SU,130,ATL,3682,JFK,3797,Y,0.0,319,Airbus A319,A319,GA,NY
30756,VS,5347,ATL,3682,JFK,3797,Y,0.0,319,Airbus A319,A319,GA,NY
30757,DL,2009,ATL,3682,JFK,3797,,0.0,,,,GA,NY
30758,AF,137,ATL,3682,JFK,3797,Y,0.0,738,Boeing 737-800,B738,GA,NY
30759,AM,321,ATL,3682,JFK,3797,Y,0.0,738,Boeing 737-800,B738,GA,NY
30760,DL,2009,ATL,3682,JFK,3797,,0.0,738,Boeing 737-800,B738,GA,NY
30761,KL,3090,ATL,3682,JFK,3797,Y,0.0,738,Boeing 737-800,B738,GA,NY
30762,SU,130,ATL,3682,JFK,3797,Y,0.0,738,Boeing 737-800,B738,GA,NY
30763,VS,5347,ATL,3682,JFK,3797,Y,0.0,738,Boeing 737-800,B738,GA,NY
30764,WS,5416,ATL,3682,JFK,3797,Y,0.0,738,Boeing 737-800,B738,GA,NY
30765,AF,137,ATL,3682,JFK,3797,Y,0.0,752,Boeing 757-200,B752,GA,NY
30766,DL,2009,ATL,3682,JFK,3797,,0.0,752,Boeing 757-200,B752,GA,NY
30767,KL,3090,ATL,3682,JFK,3797,Y,0.0,752,Boeing 757-200,B752,GA,NY
30768,SU,130,ATL,3682,JFK,3797,Y,0.0,752,Boeing 757-200,B752,GA,NY
30769,VS,5347,ATL,3682,JFK,3797,Y,0.0,752,Boeing 757-200,B752,GA,NY
30770,AM,321,ATL,3682,JFK,3797,Y,0.0,73H,,,GA,NY
30771,DL,2009,ATL,3682,JFK,3797,,0.0,73H,,,GA,NY
30772,KL,3090,ATL,3682,JFK,3797,Y,0.0,73H,,,GA,NY
30773,SU,130,ATL,3682,JFK,3797,Y,0.0,73H,,,GA,NY
30774,VS,5347,ATL,3682,JFK,3797,Y,0.0,73H,,,GA,NY
30775,AF,137,ATL,3682,JFK,3797,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,NY
30776,DL,2009,ATL,3682,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,GA,NY
30777,KL,3090,ATL,3682,JFK,3797,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,NY
30778,SU,130,ATL,3682,JFK,3797,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,NY
30779,VS,5347,ATL,3682,JFK,3797,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,NY
30780,KE,3163,ATL,3682,JFK,3797,,0.0,74N,,,GA,NY
30781,OZ,28,ATL,3682,JFK,3797,,0.0,,,,GA,NY
30782,B6,3029,MSY,3861,JFK,3797,,0.0,320,Airbus A320,A320,LA,NY
30783,EY,2222,MSY,3861,JFK,3797,Y,0.0,320,Airbus A320,A320,LA,NY
30784,LH,3320,MSY,3861,JFK,3797,Y,0.0,320,Airbus A320,A320,LA,NY
30785,QR,4091,MSY,3861,JFK,3797,Y,0.0,320,Airbus A320,A320,LA,NY
30786,B6,3029,MSY,3861,JFK,3797,,0.0,E90,Embraer 190,E190,LA,NY
30787,EY,2222,MSY,3861,JFK,3797,Y,0.0,E90,Embraer 190,E190,LA,NY
30788,JL,2987,MSY,3861,JFK,3797,Y,0.0,E90,Embraer 190,E190,LA,NY
30789,LH,3320,MSY,3861,JFK,3797,Y,0.0,E90,Embraer 190,E190,LA,NY
30790,9E,3976,MSY,3861,JFK,3797,,0.0,CR9,Canadair Regional Jet 900,CRJ9,LA,NY
30791,AF,137,MSY,3861,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,LA,NY
30792,AZ,596,MSY,3861,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,LA,NY
30793,DL,2009,MSY,3861,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,LA,NY
30794,KL,3090,MSY,3861,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,LA,NY
30795,VS,5347,MSY,3861,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,LA,NY
30798,B6,3029,ABQ,4019,JFK,3797,,0.0,320,Airbus A320,A320,NM,NY
30799,DL,2009,BNA,3690,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,TN,NY
30800,AA,24,BNA,3690,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,TN,NY
30801,US,5265,BNA,3690,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,TN,NY
30802,B6,3029,BOS,3448,JFK,3797,,0.0,320,Airbus A320,A320,MA,NY
30803,AA,24,BOS,3448,JFK,3797,,0.0,738,Boeing 737-800,B738,MA,NY
30804,US,5265,BOS,3448,JFK,3797,,0.0,738,Boeing 737-800,B738,MA,NY
30805,B6,3029,BOS,3448,JFK,3797,,0.0,E90,Embraer 190,E190,MA,NY
30806,DL,2009,BOS,3448,JFK,3797,,0.0,752,Boeing 757-200,B752,MA,NY
30807,DL,2009,BOS,3448,JFK,3797,,0.0,CR7,Canadair Regional Jet 700,CRJ7,MA,NY
30808,DL,2009,BOS,3448,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,MA,NY
30809,B6,3029,BTV,3711,JFK,3797,,0.0,E90,Embraer 190,E190,VT,NY
30810,B6,3029,BUF,3820,JFK,3797,,0.0,320,Airbus A320,A320,NY,NY
30811,B6,3029,BUF,3820,JFK,3797,,0.0,E90,Embraer 190,E190,NY,NY
30812,DL,2009,BUF,3820,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,NY,NY
30813,DL,2009,BUF,3820,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,NY,NY
30814,B6,3029,BUR,3644,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30815,B6,3029,CHS,3806,JFK,3797,,0.0,320,Airbus A320,A320,SC,NY
30816,DL,2009,CHS,3806,JFK,3797,,0.0,ERJ,,,SC,NY
30817,AA,24,CLE,3486,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,OH,NY
30818,US,5265,CLE,3486,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,OH,NY
30819,DL,2009,CLE,3486,JFK,3797,,0.0,ERJ,,,OH,NY
30820,AA,24,CLT,3876,JFK,3797,,0.0,319,Airbus A319,A319,NC,NY
30821,US,5265,CLT,3876,JFK,3797,,0.0,319,Airbus A319,A319,NC,NY
30822,AA,24,CLT,3876,JFK,3797,,0.0,321,Airbus A321,A321,NC,NY
30823,US,5265,CLT,3876,JFK,3797,,0.0,321,Airbus A321,A321,NC,NY
30824,B6,3029,CLT,3876,JFK,3797,,0.0,E90,Embraer 190,E190,NC,NY
30825,DL,2009,CLT,3876,JFK,3797,Y,0.0,ERJ,,,NC,NY
30826,DL,2009,CMH,3759,JFK,3797,Y,0.0,CRJ,,,OH,NY
30827,AA,24,CMH,3759,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,OH,NY
30828,AA,24,CMH,3759,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,OH,NY
30829,US,5265,CMH,3759,JFK,3797,,0.0,CR7,Canadair Regional Jet 700,CRJ7,OH,NY
30830,DL,2009,CMH,3759,JFK,3797,Y,0.0,ERJ,,,OH,NY
30831,DL,2009,CVG,3488,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,OH,NY
30832,AA,24,CVG,3488,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,OH,NY
30833,US,5265,CVG,3488,JFK,3797,,0.0,ER4,Embraer RJ145,E145,OH,NY
30834,AA,24,DCA,3520,JFK,3797,,0.0,738,Boeing 737-800,B738,DC,NY
30835,US,5265,DCA,3520,JFK,3797,,0.0,738,Boeing 737-800,B738,DC,NY
30836,DL,2009,DCA,3520,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,DC,NY
30837,AA,24,DFW,3670,JFK,3797,,0.0,738,Boeing 737-800,B738,TX,NY
30838,US,5265,DFW,3670,JFK,3797,,0.0,738,Boeing 737-800,B738,TX,NY
30839,DL,2009,DFW,3670,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,TX,NY
30840,DL,2009,DTW,3645,JFK,3797,,0.0,319,Airbus A319,A319,MI,NY
30841,DL,2009,DTW,3645,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,MI,NY
30842,DL,2009,IND,3585,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,IN,NY
30843,AA,24,IND,3585,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,IN,NY
30844,US,5265,IND,3585,JFK,3797,,0.0,ER4,Embraer RJ145,E145,IN,NY
30845,B6,3029,JAX,3712,JFK,3797,,0.0,320,Airbus A320,A320,FL,NY
30846,DL,2009,JAX,3712,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,FL,NY
30847,B6,3029,LAX,3484,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30848,VX,5331,LAX,3484,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30849,AS,439,LAX,3484,JFK,3797,Y,0.0,321,Airbus A321,A321,CA,NY
30850,DL,2009,LAX,3484,JFK,3797,,0.0,752,Boeing 757-200,B752,CA,NY
30851,QF,4089,LAX,3484,JFK,3797,,0.0,744,Boeing 747-400,B744,CA,NY
30852,UA,5209,LAX,3484,JFK,3797,,0.0,757,Boeing 757,\N,CA,NY
30853,AA,24,LAX,3484,JFK,3797,,0.0,32B,,,CA,NY
30854,US,5265,LAX,3484,JFK,3797,,0.0,32B,,,CA,NY
30855,AA,24,LAX,3484,JFK,3797,,0.0,762,Boeing 767-200,B762,CA,NY
30856,AS,439,LAX,3484,JFK,3797,Y,0.0,762,Boeing 767-200,B762,CA,NY
30857,US,5265,LAX,3484,JFK,3797,,0.0,762,Boeing 767-200,B762,CA,NY
30858,DL,2009,LAX,3484,JFK,3797,,0.0,76W,,,CA,NY
30859,B6,3029,ORD,3830,JFK,3797,,0.0,320,Airbus A320,A320,IL,NY
30860,AA,24,ORD,3830,JFK,3797,,0.0,738,Boeing 737-800,B738,IL,NY
30861,QR,4091,ORD,3830,JFK,3797,Y,0.0,738,Boeing 737-800,B738,IL,NY
30862,US,5265,ORD,3830,JFK,3797,,0.0,738,Boeing 737-800,B738,IL,NY
30863,B6,3029,ORD,3830,JFK,3797,,0.0,E90,Embraer 190,E190,IL,NY
30864,DL,2009,ORD,3830,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,IL,NY
30865,DL,2009,PHL,3752,JFK,3797,,0.0,ERJ,,,PA,NY
30866,B6,3029,PHX,3462,JFK,3797,,0.0,320,Airbus A320,A320,AZ,NY
30867,AA,24,PHX,3462,JFK,3797,,0.0,321,Airbus A321,A321,AZ,NY
30868,US,5265,PHX,3462,JFK,3797,,0.0,321,Airbus A321,A321,AZ,NY
30869,DL,2009,PHX,3462,JFK,3797,,0.0,738,Boeing 737-800,B738,AZ,NY
30870,DL,2009,PHX,3462,JFK,3797,,0.0,73H,,,AZ,NY
30871,DL,2009,PIT,3570,JFK,3797,,0.0,752,Boeing 757-200,B752,PA,NY
30872,AA,24,PIT,3570,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,PA,NY
30873,US,5265,PIT,3570,JFK,3797,,0.0,ER4,Embraer RJ145,E145,PA,NY
30874,B6,3029,RDU,3626,JFK,3797,,0.0,E90,Embraer 190,E190,NC,NY
30875,DL,2009,RDU,3626,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,NC,NY
30876,AA,24,RDU,3626,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,NC,NY
30877,DL,2009,RDU,3626,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,NC,NY
30878,US,5265,RDU,3626,JFK,3797,,0.0,CR7,Canadair Regional Jet 700,CRJ7,NC,NY
30879,AA,24,RDU,3626,JFK,3797,Y,0.0,ERD,Embraer RJ140,E135,NC,NY
30880,US,5265,RDU,3626,JFK,3797,,0.0,ERD,Embraer RJ140,E135,NC,NY
30881,DL,2009,RIC,3608,JFK,3797,,0.0,ERJ,,,VA,NY
30882,B6,3029,ROC,3622,JFK,3797,,0.0,E90,Embraer 190,E190,NY,NY
30883,DL,2009,ROC,3622,JFK,3797,,0.0,ERJ,,,NY,NY
30884,B6,3029,SAN,3731,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30885,AA,24,SAN,3731,JFK,3797,,0.0,738,Boeing 737-800,B738,CA,NY
30886,QR,4091,SAN,3731,JFK,3797,Y,0.0,738,Boeing 737-800,B738,CA,NY
30887,US,5265,SAN,3731,JFK,3797,,0.0,738,Boeing 737-800,B738,CA,NY
30888,AS,439,SAN,3731,JFK,3797,Y,0.0,73H,,,CA,NY
30889,DL,2009,SAN,3731,JFK,3797,,0.0,73H,,,CA,NY
30890,AS,439,SAN,3731,JFK,3797,Y,0.0,757,Boeing 757,\N,CA,NY
30891,DL,2009,SAN,3731,JFK,3797,,0.0,757,Boeing 757,\N,CA,NY
30892,B6,3029,SAV,3613,JFK,3797,,0.0,320,Airbus A320,A320,GA,NY
30893,DL,2009,SAV,3613,JFK,3797,,0.0,CR7,Canadair Regional Jet 700,CRJ7,GA,NY
30894,DL,2009,SDF,4014,JFK,3797,Y,0.0,CRJ,,,KY,NY
30895,B6,3029,SJC,3748,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30896,B6,3029,SLC,3536,JFK,3797,,0.0,320,Airbus A320,A320,UT,NY
30897,DL,2009,SLC,3536,JFK,3797,,0.0,738,Boeing 737-800,B738,UT,NY
30898,DL,2009,SLC,3536,JFK,3797,,0.0,752,Boeing 757-200,B752,UT,NY
30899,DL,2009,SLC,3536,JFK,3797,,0.0,73H,,,UT,NY
30900,DL,2009,SLC,3536,JFK,3797,,0.0,757,Boeing 757,\N,UT,NY
30901,B6,3029,SMF,3817,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30902,B6,3029,SRQ,4067,JFK,3797,,0.0,E90,Embraer 190,E190,FL,NY
30903,DL,2009,STL,3678,JFK,3797,Y,0.0,CR9,Canadair Regional Jet 900,CRJ9,MO,NY
30904,DL,2009,STL,3678,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,MO,NY
30905,B6,3029,SYR,3745,JFK,3797,,0.0,E90,Embraer 190,E190,NY,NY
30906,DL,2009,SYR,3745,JFK,3797,,0.0,ERJ,,,NY,NY
30923,B6,3029,DEN,3751,JFK,3797,,0.0,320,Airbus A320,A320,CO,NY
30924,DL,2009,DEN,3751,JFK,3797,,0.0,73H,,,CO,NY
30925,UA,5209,IAD,3714,JFK,3797,Y,0.0,CRJ,,,DC,NY
30926,B6,3029,IAD,3714,JFK,3797,,0.0,E90,Embraer 190,E190,DC,NY
30927,DL,2009,IAD,3714,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,DC,NY
30928,DL,2009,IAD,3714,JFK,3797,Y,0.0,ERJ,,,DC,NY
30929,DL,2009,MSP,3858,JFK,3797,,0.0,319,Airbus A319,A319,MN,NY
30930,SY,4356,MSP,3858,JFK,3797,,0.0,73G,Boeing 737-700,B737,MN,NY
30931,SY,4356,MSP,3858,JFK,3797,,0.0,738,Boeing 737-800,B738,MN,NY
30932,DL,2009,MSP,3858,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,MN,NY
30933,B6,3029,PDX,3720,JFK,3797,,0.0,320,Airbus A320,A320,OR,NY
30934,DL,2009,PDX,3720,JFK,3797,,0.0,752,Boeing 757-200,B752,OR,NY
30935,DL,2009,PDX,3720,JFK,3797,,0.0,73H,,,OR,NY
30936,DL,2009,PDX,3720,JFK,3797,,0.0,757,Boeing 757,\N,OR,NY
30937,B6,3029,SFO,3469,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30938,VX,5331,SFO,3469,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
30939,AS,439,SFO,3469,JFK,3797,Y,0.0,321,Airbus A321,A321,CA,NY
30940,AA,24,SFO,3469,JFK,3797,,0.0,763,Boeing 767-300,B763,CA,NY
30941,AS,439,SFO,3469,JFK,3797,Y,0.0,763,Boeing 767-300,B763,CA,NY
30942,US,5265,SFO,3469,JFK,3797,,0.0,763,Boeing 767-300,B763,CA,NY
30943,DL,2009,SFO,3469,JFK,3797,,0.0,752,Boeing 757-200,B752,CA,NY
30944,UA,5209,SFO,3469,JFK,3797,,0.0,757,Boeing 757,\N,CA,NY
30945,AA,24,SFO,3469,JFK,3797,,0.0,32B,,,CA,NY
30946,US,5265,SFO,3469,JFK,3797,,0.0,32B,,,CA,NY
30960,DL,2009,AUS,3673,JFK,3797,,0.0,319,Airbus A319,A319,TX,NY
30961,B6,3029,AUS,3673,JFK,3797,,0.0,320,Airbus A320,A320,TX,NY
30962,AA,24,AUS,3673,JFK,3797,,0.0,738,Boeing 737-800,B738,TX,NY
30963,US,5265,AUS,3673,JFK,3797,,0.0,738,Boeing 737-800,B738,TX,NY
30964,DL,2009,SAT,3621,JFK,3797,,0.0,73H,,,TX,NY
30965,B6,3029,TPA,3646,JFK,3797,,0.0,320,Airbus A320,A320,FL,NY
30966,DL,2009,TPA,3646,JFK,3797,,0.0,738,Boeing 737-800,B738,FL,NY
30967,B6,3029,TPA,3646,JFK,3797,,0.0,E90,Embraer 190,E190,FL,NY
30968,DL,2009,TPA,3646,JFK,3797,,0.0,73H,,,FL,NY
30969,AA,24,TPA,3646,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,FL,NY
30970,US,5265,TPA,3646,JFK,3797,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,FL,NY
30971,DL,2009,TPA,3646,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,FL,NY
30982,AA,24,ORF,3611,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,VA,NY
30983,US,5265,ORF,3611,JFK,3797,,0.0,ER4,Embraer RJ145,E145,VA,NY
30984,DL,2009,ORF,3611,JFK,3797,,0.0,ERJ,,,VA,NY
31008,B6,3029,PBI,3722,JFK,3797,,0.0,320,Airbus A320,A320,FL,NY
31009,B6,3029,PBI,3722,JFK,3797,,0.0,E90,Embraer 190,E190,FL,NY
31010,B6,3029,RSW,3793,JFK,3797,,0.0,320,Airbus A320,A320,FL,NY
31011,B6,3029,MCO,3878,JFK,3797,,0.0,320,Airbus A320,A320,FL,NY
31012,AA,24,MCO,3878,JFK,3797,,0.0,763,Boeing 767-300,B763,FL,NY
31013,US,5265,MCO,3878,JFK,3797,Y,0.0,763,Boeing 767-300,B763,FL,NY
31014,DL,2009,MCO,3878,JFK,3797,,0.0,738,Boeing 737-800,B738,FL,NY
31015,B6,3029,MCO,3878,JFK,3797,,0.0,E90,Embraer 190,E190,FL,NY
31016,DL,2009,MCO,3878,JFK,3797,,0.0,752,Boeing 757-200,B752,FL,NY
31017,DL,2009,MCO,3878,JFK,3797,,0.0,73H,,,FL,NY
31018,AA,24,MCO,3878,JFK,3797,,0.0,757,Boeing 757,\N,FL,NY
31019,US,5265,MCO,3878,JFK,3797,Y,0.0,757,Boeing 757,\N,FL,NY
31020,DL,2009,MCO,3878,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,FL,NY
31067,AA,24,BWI,3849,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,MD,NY
31068,US,5265,BWI,3849,JFK,3797,Y,0.0,ER4,Embraer RJ145,E145,MD,NY
31069,DL,2009,BWI,3849,JFK,3797,Y,0.0,ERJ,,,MD,NY
31075,B6,3029,FLL,3533,JFK,3797,,0.0,320,Airbus A320,A320,FL,NY
31076,DL,2009,FLL,3533,JFK,3797,,0.0,738,Boeing 737-800,B738,FL,NY
31077,B6,3029,FLL,3533,JFK,3797,,0.0,E90,Embraer 190,E190,FL,NY
31078,DL,2009,FLL,3533,JFK,3797,,0.0,752,Boeing 757-200,B752,FL,NY
31079,DL,2009,FLL,3533,JFK,3797,,0.0,73H,,,FL,NY
31080,DL,2009,FLL,3533,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,FL,NY
31083,B6,3029,LAS,3877,JFK,3797,,0.0,320,Airbus A320,A320,NV,NY
31084,HA,2688,LAS,3877,JFK,3797,Y,0.0,320,Airbus A320,A320,NV,NY
31085,VX,5331,LAS,3877,JFK,3797,,0.0,320,Airbus A320,A320,NV,NY
31086,AA,24,LAS,3877,JFK,3797,,0.0,738,Boeing 737-800,B738,NV,NY
31087,DL,2009,LAS,3877,JFK,3797,,0.0,738,Boeing 737-800,B738,NV,NY
31088,US,5265,LAS,3877,JFK,3797,,0.0,738,Boeing 737-800,B738,NV,NY
31089,EY,2222,LAS,3877,JFK,3797,Y,0.0,767,Boeing 767,\N,NV,NY
31090,DL,2009,LAS,3877,JFK,3797,,0.0,73H,,,NV,NY
31091,DL,2009,LAS,3877,JFK,3797,,0.0,757,Boeing 757,\N,NV,NY
31092,EY,2222,LAS,3877,JFK,3797,Y,0.0,757,Boeing 757,\N,NV,NY
31093,QR,4091,LAS,3877,JFK,3797,Y,0.0,757,Boeing 757,\N,NV,NY
31094,B6,3029,LGB,3582,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
31098,DL,2009,MIA,3576,JFK,3797,,0.0,319,Airbus A319,A319,FL,NY
31099,AA,24,MIA,3576,JFK,3797,,0.0,763,Boeing 767-300,B763,FL,NY
31100,US,5265,MIA,3576,JFK,3797,,0.0,763,Boeing 767-300,B763,FL,NY
31101,AA,24,MIA,3576,JFK,3797,,0.0,738,Boeing 737-800,B738,FL,NY
31102,DL,2009,MIA,3576,JFK,3797,,0.0,738,Boeing 737-800,B738,FL,NY
31103,US,5265,MIA,3576,JFK,3797,,0.0,738,Boeing 737-800,B738,FL,NY
31104,DL,2009,MIA,3576,JFK,3797,,0.0,73H,,,FL,NY
31105,AA,24,MIA,3576,JFK,3797,,0.0,757,Boeing 757,\N,FL,NY
31106,US,5265,MIA,3576,JFK,3797,,0.0,757,Boeing 757,\N,FL,NY
31107,DL,2009,MIA,3576,JFK,3797,,0.0,M88,McDonnell Douglas MD-88,MD88,FL,NY
31111,B6,3029,OAK,3453,JFK,3797,,0.0,320,Airbus A320,A320,CA,NY
31117,B6,3029,SEA,3577,JFK,3797,,0.0,320,Airbus A320,A320,WA,NY
31118,AA,24,SEA,3577,JFK,3797,,0.0,738,Boeing 737-800,B738,WA,NY
31119,AS,439,SEA,3577,JFK,3797,Y,0.0,738,Boeing 737-800,B738,WA,NY
31120,US,5265,SEA,3577,JFK,3797,,0.0,738,Boeing 737-800,B738,WA,NY
31121,DL,2009,SEA,3577,JFK,3797,,0.0,752,Boeing 757-200,B752,WA,NY
31122,DL,2009,SEA,3577,JFK,3797,,0.0,757,Boeing 757,\N,WA,NY
31157,B6,3029,SJU,2890,JFK,3797,,0.0,320,Airbus A320,A320,PR,NY
31158,DL,2009,SJU,2890,JFK,3797,,0.0,752,Boeing 757-200,B752,PR,NY
31159,DL,2009,SJU,2890,JFK,3797,,0.0,73H,,,PR,NY
31160,AA,24,SJU,2890,JFK,3797,,0.0,757,Boeing 757,\N,PR,NY
31161,AY,2350,SJU,2890,JFK,3797,Y,0.0,757,Boeing 757,\N,PR,NY
31162,US,5265,SJU,2890,JFK,3797,,0.0,757,Boeing 757,\N,PR,NY
31176,B6,3029,BQN,2885,JFK,3797,,0.0,320,Airbus A320,A320,PR,NY
31184,AA,24,STT,2883,JFK,3797,,0.0,757,Boeing 757,\N,VI,NY
31185,AZ,596,STT,2883,JFK,3797,Y,0.0,757,Boeing 757,\N,VI,NY
31186,DL,2009,STT,2883,JFK,3797,,0.0,757,Boeing 757,\N,VI,NY
31187,US,5265,STT,2883,JFK,3797,,0.0,757,Boeing 757,\N,VI,NY
